647 1711042015 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042016 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042017 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042018 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042019 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042020 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042021 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042022 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042023 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042024 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042025 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042026 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042027 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042028 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042029 0,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042030 0,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042031 0,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042032 0,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042033 0,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042034 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042035 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042036 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042037 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042038 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042039 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042040 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042041 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042042 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042043 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042044 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042045 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042046 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042047 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042048 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042049 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042050 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042051 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042052 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042053 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042054 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042055 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042056 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042057 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042058 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042059 0,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042060 0,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042061 0,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042062 0,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042063 0,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042064 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042065 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042066 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042067 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042068 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042069 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042070 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042071 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042072 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042073 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042074 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042075 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042076 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042077 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042078 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042079 0,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042080 0,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042081 0,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042082 0,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042083 0,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042084 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042085 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042086 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042087 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042088 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042089 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042090 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042091 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042092 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042093 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042094 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042095 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042096 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042097 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042098 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042099 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042100 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042101 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042102 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042103 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042104 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042105 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042106 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042107 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042108 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042109 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042110 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042111 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042112 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042113 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042114 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042115 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042116 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042117 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042118 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042119 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042120 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042121 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042122 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042123 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042124 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042125 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042126 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042127 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042128 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042129 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042130 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042131 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042132 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042133 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042134 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042135 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042136 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042137 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042138 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042139 0,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042140 0,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042141 0,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042142 0,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042143 0,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042144 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042145 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042146 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042147 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042148 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042149 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042150 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042151 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042152 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042153 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042154 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042155 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042156 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042157 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042158 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042159 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042160 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042161 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042162 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042163 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042164 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042165 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042166 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042167 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042168 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042169 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042170 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042171 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042172 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042173 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042174 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042175 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042176 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042177 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042178 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042179 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042180 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042181 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042182 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042183 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042184 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042185 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042186 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042187 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042188 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042189 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042190 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042191 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042192 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042193 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042194 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042195 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042196 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042197 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042198 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042199 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042200 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042201 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042202 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042203 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042204 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042205 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042206 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042207 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042208 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042209 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042210 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042211 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042212 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042213 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042214 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042215 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042216 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042217 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042218 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042219 1,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042220 1,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042221 1,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042222 1,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042223 1,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042224 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042225 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042226 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042227 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042228 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042229 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042230 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042231 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042232 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042233 1,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042234 2,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042235 2,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042236 2,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042237 2,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042238 2,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042239 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042240 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042241 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042242 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042243 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042244 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042245 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042246 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042247 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042248 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042249 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042250 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042251 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042252 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042253 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042254 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042255 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042256 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042257 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042258 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042259 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042260 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042261 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042262 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042263 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042264 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042265 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042266 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042267 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042268 1,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042269 2,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042270 2,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042271 2,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042272 2,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042273 2,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042274 0,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042275 0,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042276 0,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042277 0,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042278 0,400000 -1,000000 -101,000000 0,000000 0,000000
647 1711042279 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042280 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042281 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042282 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042283 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042284 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042285 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042286 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042287 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042288 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042289 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042290 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042291 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042292 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042293 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042294 0,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042295 0,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042296 0,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042297 0,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042298 0,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042299 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042300 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042301 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042302 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042303 0,800000 -1,000000 -101,000000 0,000000 0,000000
647 1711042304 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042305 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042306 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042307 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042308 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042309 2,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042310 2,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042311 2,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042312 2,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042313 2,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042314 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042315 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042316 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042317 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042318 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042319 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042320 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042321 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042322 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042323 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042324 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042325 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042326 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042327 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042328 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042329 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042330 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042331 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042332 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042333 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042334 2,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042335 2,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042336 2,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042337 2,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042338 2,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042339 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042340 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042341 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042342 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042343 0,600000 -1,000000 -101,000000 0,000000 0,000000
647 1711042344 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042345 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042346 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042347 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042348 1,000000 -1,000000 -101,000000 0,000000 0,000000
647 1711042349 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042350 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042351 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042352 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042353 1,200000 -1,000000 -101,000000 0,000000 0,000000
647 1711042354 1,400000 -1,000000 -101,000000 0,000000 0,000000
